20141108000000.044,HPQ,98.2209103914,117.537287244,92.3286167989,95.2747635952
20141108000000.045,AAPL,64.5857411214,71.7789788506,55.8595591933,60.2226501574
20141108000000.046,TXN,44.5358342987,52.8483768788,36.0343289752,40.2850816369
20141108000000.047,MMM,45.4737844559,56.3026372792,38.482820621,41.9783025385
20141108000000.048,HPQ,99.4372007387,118.563298768,89.6167634701,109.000249754
20141108000000.049,KO,38.1834584352,51.331312968,28.9996248071,44.7573857016
20141108000000.050,AAPL,61.164351429,61.7636654559,51.4095637844,56.2869576067
20141108000000.051,WMT,41.1638375128,45.5765496973,33.499405968,43.3701936051
20141108000000.052,MSFT,76.8477104494,91.1992668524,74.2266151022,84.0234886509
20141108000000.053,WAG,74.7360752038,88.4988035332,72.8351962716,73.7856357377
20141108000000.054,A,84.3034510134,93.0112285632,73.2389092539,88.6573397883
20141108000000.055,HOG,84.3308342636,91.2231222277,64.6180022005,87.7769782457
20141108000000.056,WMT,56.3510762113,68.841404781,38.2308179024,47.2909470569
20141108000000.057,BAC,32.3499998466,39.5148736574,25.2676617546,35.932436752
20141108000000.058,INTC,75.1232268888,87.671645582,62.4708815921,81.3974362354
20141108000000.059,HPQ,33.9924177802,38.443944823,30.3509511079,36.2181813016
20141108000000.060,C,99.6458143042,115.906348118,84.3181135127,91.9819639084
20141108000000.061,INTC,72.6284087424,77.9886928593,55.4909414239,75.3085508008
20141108000000.062,KO,99.7398899906,115.885305688,85.5609644821,107.812597839
20141108000000.063,HNZ,81.6277189528,88.9862468211,70.0790650635,85.3069828869
20141108000000.064,WAG,83.2742759106,99.8052563609,72.7601830694,78.01722949
20141108000000.065,BAC,92.5663360206,109.619782986,74.5173515229,83.5418437718
20141108000000.066,TXN,65.9518080766,83.9615560303,46.1877376028,74.9566820534
20141108000000.067,AAPL,53.6073174943,60.4618763478,49.7029343754,51.6551259348
20141108000000.068,HPQ,63.876093223,67.7324723028,52.336596692,65.8042827629
20141108000000.069,INTC,66.0706216625,69.9610989199,62.4281549052,68.0158602912
20141108000000.070,MSFT,87.1798426948,89.464168925,85.2688171498,88.3220058099
20141108000000.071,TGT,43.3120913108,45.3459216993,29.6955840268,36.5038376688
20141108000000.072,GOOG,98.1513548338,116.089714878,97.3726035463,107.120534856
20141108000000.073,AAPL,98.9476015058,107.444653425,98.0320666179,98.4898340619
20141108000000.074,MSFT,37.6797002751,52.3187152498,33.2080633502,35.4438818127
20141108000000.075,WMT,53.2525899155,54.0702208066,38.9813169973,46.1169534564
20141108000000.076,A,53.3122285786,67.9400178617,47.4160366129,50.3641325957
20141108000000.077,MMM,33.5404307399,37.7810067134,22.8228901129,28.1816604264
20141108000000.078,MSFT,64.2689251765,78.2047050687,60.9040102139,62.5864676952
20141108000000.079,BRKA,91.1844781869,96.8229174358,83.152441511,94.0036978113
20141108000000.080,WMT,69.8825499008,71.3057160307,55.5128254116,62.6976876562
20141108000000.081,HPQ,77.776515837,82.6786723635,71.5727143345,74.6746150857
20141108000000.082,AAPL,62.2082967368,74.8158365899,49.1001397443,55.6542182406
20141108000000.083,HOG,41.2659468318,50.5144532752,35.3901956886,45.8902000535
20141108000000.084,MSFT,94.1814443214,94.9563952965,93.2968945406,94.5689198089
20141108000000.085,A,98.3824266174,104.591132127,96.4593126887,97.420869653
20141108000000.086,HOG,38.710354974,45.7160014452,38.6270141772,38.6686845756
20141108000000.087,TXN,59.8393693868,70.8875674503,44.6483819062,65.3634684185
20141108000000.088,AAPL,31.0073079568,49.272673138,17.4535942973,24.230451127
20141108000000.089,GOOG,70.3214175228,85.3794719484,60.0945866416,65.2080020822
20141108000000.090,BAC,50.1966007242,58.042452971,45.3159974761,54.1195268476
20141108000000.091,TGT,46.2176990618,63.9384687531,27.1553492045,36.6865241332
20141108000000.092,WAG,90.4120838696,99.5730479294,88.3718635661,89.3919737179
20141108000000.093,TXN,88.9544108781,108.923153013,88.8770847611,98.9387819457
20141108000000.094,TGT,77.7509711395,85.1578140779,68.1536382313,72.9523046854
20141108000000.095,TGT,38.2650807376,48.4073194066,37.6238825462,37.9444816419
20141108000000.096,HOG,66.0840605907,83.3230014579,48.5530834014,57.3185719961
20141108000000.097,TGT,31.5550647493,36.1415676863,24.903269085,33.8483162178
20141108000000.098,WMT,98.9735082055,110.246482943,82.4000821438,90.6867951746
20141108000000.099,HPQ,80.2721580523,91.2803671661,69.6754066935,85.7762626092
20141108000000.100,INTC,47.9706362372,57.5942881823,39.0035682096,43.4871022234
20141108000000.101,HPQ,63.0325026681,65.2124109507,46.7105470828,64.1224568094
20141108000000.102,WMT,42.388958673,51.7890887878,40.8490128842,41.6189857786
20141108000000.103,C,70.3531706027,86.0065789345,53.699987303,78.1798747686
20141108000000.104,KO,89.1675523289,103.727192969,71.9509089981,80.5592306635
20141108000000.105,GOOG,42.4296610051,55.7193665876,32.6375698397,37.5336154224
20141108000000.106,MMM,60.1367695322,68.6042371542,50.7109894984,64.3705033432
20141108000000.107,INTC,42.8859612451,57.4041819159,36.7956202989,50.1450715805
20141108000000.108,TGT,94.1438312048,104.712892848,88.5438607919,91.3438459983
20141108000000.109,HPQ,43.9141441013,46.3626717986,41.3545764197,45.1384079499
20141108000000.110,BRKA,70.0825076099,90.0354201676,54.9314702982,80.0589638887
20141108000000.111,TXN,49.3273688366,60.5048052938,40.9054592626,45.1164140496
20141108000000.112,INTC,83.3998415583,89.0138074479,75.9787524725,79.6892970154
20141108000000.113,BRKA,99.3556352639,110.304624489,95.0144141562,97.1850247101
20141108000000.114,MSFT,32.3102226251,40.8374552543,12.6218318843,36.5738389397
20141108000000.115,BRKA,52.1458468616,71.2944845816,35.5434273285,61.7201657216
20141108000000.116,BAC,85.1679300799,89.5007911161,74.5974473513,79.8826887156
20141108000000.117,A,42.3034492718,56.1987126045,34.6688638487,49.2510809381
20141108000000.118,INTC,93.5856857946,109.309302713,85.3544217967,89.4700537956
20141108000000.119,WAG,79.9677277372,96.2551826417,60.220908317,70.0943180271
20141108000000.120,BRKA,46.267493573,62.8498717062,45.8960445903,54.5586826396
20141108000000.121,WMT,42.7031863037,61.4801574759,29.7555334368,36.2293598702
20141108000000.122,HOG,62.5198254521,64.9231421512,47.0458449199,54.782835186
20141108000000.123,WAG,85.7391299162,94.6810795071,68.8337756211,77.2864527686
20141108000000.124,WAG,50.6216925241,60.3390029059,35.7138374282,55.480347715
20141108000000.125,BRKA,98.2639917358,100.513997174,82.6073544709,99.3889944547
20141108000000.126,MSFT,80.9997264546,95.5537087483,78.669599587,88.2767176014
20141108000000.127,KO,41.2164068817,51.4733992721,29.2854848752,46.3449030769
20141108000000.128,A,31.0509309849,46.3895627703,12.7298258585,38.7202468776
20141108000000.129,GOOG,50.73074104,62.521741919,50.5810990645,56.6262414795
20141108000000.130,TXN,71.0839852462,75.7975271478,61.5388745076,66.3114298769
20141108000000.131,BAC,93.3285929908,111.843509664,75.3448318063,102.586051328
20141108000000.132,AAPL,77.3122523257,94.4144694761,65.8329847244,85.8633609009
20141108000000.133,HOG,48.5772240306,67.4912070087,43.1284373446,58.0342155196
20141108000000.134,TGT,35.3816961151,45.3073259431,24.022738313,40.3445110291
20141108000000.135,INTC,90.986014042,100.766012973,90.6167274739,95.8760135074
20141108000000.136,A,83.6744936471,99.3483740356,70.6054160987,77.1399548729
20141108000000.137,BAC,32.5808565215,49.0747028332,22.5804439531,27.5806502373
20141108000000.138,A,82.3904942143,82.7454472092,66.223177632,82.5679707118
20141108000000.139,TXN,37.7585746445,55.6517079077,30.8979851245,34.3282798845
20141108000000.140,HNZ,58.0757057418,61.6581311791,57.9231051146,57.9994054282
20141108000000.141,BAC,58.4560058584,76.9290289011,50.548559851,67.6925173797
20141108000000.142,MMM,34.8379748655,48.4883238983,16.6605309951,25.7492529303
20141108000000.143,TXN,77.0220332522,91.0750839924,65.6435888194,84.0485586223
20141108000000.144,KO,51.6902209758,55.8639001844,34.3011242376,42.9956726067
20141108000000.145,MSFT,56.0732999378,60.471844314,44.2199013031,50.1466006205
20141108000000.146,WMT,43.9168785406,61.3320516074,37.3973320218,52.624465074
20141108000000.147,KO,67.0946349066,72.3740549382,63.3910097235,69.7343449224
20141108000000.148,TGT,95.8776115344,109.409620417,77.9598465746,102.643615976
20141108000000.149,AAPL,91.9768192334,99.4777609338,77.4629174136,84.7198683235
20141108000000.150,HNZ,65.0739116391,72.2475897198,48.5229147719,56.7984132055
20141108000000.151,HPQ,53.1668044693,71.2502058721,38.3121884035,45.7394964364
20141108000000.152,GOOG,33.8551750014,52.6930371123,29.4586085966,31.656891799
20141108000000.153,WMT,49.8144708303,58.7850822508,30.1242252654,54.2997765405
20141108000000.154,WAG,70.1808033843,76.59751388,58.3915583273,73.3891586321
20141108000000.155,C,95.9274338503,105.521566733,91.2958642282,93.6116490392
20141108000000.156,BAC,68.8403528831,78.1652805429,67.9807790928,68.4105659879
20141108000000.157,WAG,61.8758700199,63.4045672152,53.8352703539,62.6402186176
20141108000000.158,WMT,36.7665122345,41.9557138956,17.7966513525,39.3611130651
20141108000000.159,HOG,70.366242983,90.3130913556,55.4407941824,80.3396671693
20141108000000.160,MMM,38.5585815824,44.5251066678,38.2176210159,41.5418441251
20141108000000.161,HNZ,68.459704496,75.6069065991,55.8664155803,72.0333055475
20141108000000.162,INTC,30.8180777201,39.0936829417,17.5996977665,34.9558803309
20141108000000.163,WAG,49.7329657962,68.3910745351,48.734326164,59.0620201656
20141108000000.164,HNZ,83.4906559943,87.4477260353,81.7267034099,82.6086797021
20141108000000.165,AAPL,58.6809646202,71.5904268795,42.5367826632,65.1356957498
20141108000000.166,BAC,81.9936626546,95.2984517285,79.4804847796,80.7370737171
20141108000000.167,BAC,46.5896068643,51.500164785,33.4514802683,40.0205435663
20141108000000.168,AAPL,88.0206416476,96.8332375036,82.1028786851,85.0617601663
20141108000000.169,AAPL,49.7592250029,51.9861417922,38.2797519243,44.0194884636
20141108000000.170,BAC,47.6655228999,62.6340720983,29.2699085678,55.1497974991
20141108000000.171,KO,98.6857128393,116.087902327,79.97767671,107.386807583
20141108000000.172,HOG,52.1546538192,54.8396864006,43.1504260724,47.6525399458
20141108000000.173,BRKA,91.4655620346,104.515615056,87.9845080419,97.9905885455
20141108000000.174,WMT,61.2773127607,72.1949580345,54.5012236394,66.7361353976
20141108000000.175,BRKA,54.4497981052,68.035838818,39.3944203586,46.9221092319
20141108000000.176,GOOG,57.8909641108,68.1259004988,47.5777078821,52.7343359965
20141108000000.177,C,82.8836926417,94.225182759,82.1165066909,88.5544377003
20141108000000.178,BRKA,61.6904029896,69.6067730727,42.3600939303,65.6485880312
20141108000000.179,MMM,54.7824820401,65.5548823235,42.5617973621,48.6721397011
20141108000000.180,TXN,58.6708116382,70.4970644538,41.4019022129,50.0363569256
20141108000000.181,TXN,56.0659586514,58.4819996774,36.6330642331,46.3495114423
20141108000000.182,A,89.3660826972,106.203597012,74.7840213383,97.7848398548
20141108000000.183,TGT,52.110032554,63.3753554262,48.2255370481,57.7426939901
20141108000000.184,WAG,72.3118849434,77.3351131086,64.2101814042,74.823499026
20141108000000.185,TXN,57.6760660969,61.6152580581,43.7491300687,59.6456620775
20141108000000.186,MSFT,67.5630235908,79.3055593835,67.0937864347,73.4342914872
20141108000000.187,TGT,93.5197073752,108.740429587,93.1273701342,93.3235387547
20141108000000.188,C,99.333570806,111.975536069,97.9177391308,105.654553437
20141108000000.189,WAG,80.5343133896,85.8734280508,61.7313070554,83.2038707202
20141108000000.190,MSFT,53.9531325219,72.0509660663,47.4104303317,50.6817814268
20141108000000.191,HPQ,82.9608430311,93.2442655364,79.9018282408,81.4313356359
20141108000000.192,WMT,92.2534227072,93.5107026268,87.8904286458,92.882062667
20141108000000.193,MMM,74.62295606,76.2361320883,67.2113005452,75.4295440741
20141108000000.194,BRKA,37.9426097426,54.7429181649,33.2945155242,46.3427639537
20141108000000.195,HOG,36.2728545314,44.2831044962,18.322462848,27.2976586897
20141108000000.196,BAC,71.0092162764,77.9937846301,54.0668435912,74.5015004532
20141108000000.197,HOG,65.378751974,74.0791960638,51.6828066482,58.5307793111
20141108000000.198,BAC,56.0248449834,71.4310763308,50.6554251501,63.7279606571
20141108000000.199,KO,56.9854820839,62.5466880003,43.4878158603,59.7660850421
20141108000000.200,KO,33.4293763129,51.0906503841,13.9770015255,42.2600133485
20141108000000.201,HNZ,47.5798317438,58.8324074703,31.1726507808,53.206119607
20141108000000.202,HPQ,76.4583986409,80.8890376492,65.8787243389,78.673718145
20141108000000.203,WAG,59.2607170802,61.8874241406,46.6820706701,60.5740706104
20141108000000.204,GOOG,62.8738715219,76.4401080116,46.6803586644,54.7771150932
20141108000000.205,WMT,69.3326881681,70.7342795388,53.8309935479,61.581840858
20141108000000.206,TXN,70.8452677371,89.234047511,56.2599774734,63.5526226053
20141108000000.207,MMM,72.3728099214,79.6176855806,60.2744811372,75.995247751
20141108000000.208,TGT,68.4083136104,73.0450534059,53.7147023969,61.0615080036
20141108000000.209,A,41.2412391277,59.3974185066,29.7724511372,35.5068451325
20141108000000.210,HPQ,99.4844187052,105.86297412,80.4836755071,102.673696413
20141108000000.211,TGT,38.5915863029,54.8349216316,28.374297899,33.482942101
20141108000000.212,INTC,35.9697639822,54.8535480886,25.964577922,30.9671709521
20141108000000.213,MMM,63.8667880371,74.7954517587,48.0252589959,69.3311198979
20141108000000.214,MSFT,51.4614447122,63.7036040385,47.4098005035,57.5825243753
20141108000000.215,WAG,74.5797418388,74.8228507158,66.7448003396,74.7012962773
20141108000000.216,KO,69.7085918541,70.329901728,52.3397416981,61.0241667761
20141108000000.217,KO,56.6743894306,74.2981574424,37.9840688989,47.3292291648
20141108000000.218,HPQ,51.1136029724,52.9625110187,43.7436848838,47.4286439281
20141108000000.219,WAG,86.2598390222,103.190496221,69.4521727342,94.7251676219
20141108000000.220,HOG,65.4759095935,68.0573573177,55.0071254018,60.2415174977
20141108000000.221,C,69.3668158668,85.3104915375,67.249146274,68.3079810704
20141108000000.222,HPQ,58.0791820073,74.4546310901,56.6178712479,66.2669065487
20141108000000.223,HOG,32.9102705287,41.7898252558,24.4393836009,37.3500478922
20141108000000.224,KO,91.5213772528,96.4042370517,86.3788553258,88.9501162893
20141108000000.225,MSFT,62.2877920482,62.8609427631,46.0037375579,62.5743674056
20141108000000.226,C,92.1734676545,110.942650215,87.4135637507,89.7935157026
20141108000000.227,WMT,75.0691832416,75.2364992464,62.7213345131,75.152841244
20141108000000.228,BAC,62.7369390976,74.4074307641,59.7836962154,68.5721849309
20141108000000.229,MMM,88.5155157744,106.426382676,85.6055583292,97.4709492253
20141108000000.230,TXN,76.6670918714,92.6809711906,59.9630997091,68.3150957903
20141108000000.231,HOG,45.7784641392,52.6441813388,27.5748717361,36.6766679376
20141108000000.232,AAPL,58.6253292431,73.0822621238,40.6814191747,65.8537956834
20141108000000.233,MMM,68.5132150886,85.3577840446,53.0894969243,76.9354995666
20141108000000.234,WMT,44.5727146601,60.1593145219,43.6897269984,44.1312208293
20141108000000.235,HOG,35.2074097774,36.8747600323,26.4810462585,30.844228018
20141108000000.236,HNZ,71.5627513369,79.3995540825,66.4444018164,69.0035765766
20141108000000.237,C,46.1812486607,56.9940034869,38.7250788563,42.4531637585
20141108000000.238,TGT,69.8225354054,82.5225584012,56.5447084339,76.1725469033
20141108000000.239,MSFT,64.2453990392,81.2661035031,53.905936821,59.0756679301
20141108000000.240,KO,42.1234118747,43.6295347154,29.0625407818,42.876473295
20141108000000.241,MMM,74.294708534,82.320219729,59.0626126821,66.678660608
20141108000000.242,GOOG,77.5846939302,97.1919927271,61.0349545398,87.3883433287
20141108000000.243,HOG,41.3372793861,54.2201754714,32.0098357452,47.7787274287
20141108000000.244,KO,71.6401663346,91.5310225284,55.1057008993,63.3729336169
20141108000000.245,WAG,59.5531284646,70.3915794109,54.2228280012,56.8879782329
20141108000000.246,HOG,68.9604880266,72.1847904337,53.7433565467,61.3519222867
20141108000000.247,WAG,82.2683671344,83.0390074451,70.0913024006,76.1798347675
20141108000000.248,MMM,60.0756269935,78.5183278144,53.7728847644,56.9242558789
20141108000000.249,HNZ,41.8147844742,60.2541143716,28.3731536974,51.0344494229
20141108000000.250,HOG,64.1818147759,69.2399674648,56.116184539,66.7108911204
20141108000000.251,TXN,83.8528530854,103.470283927,68.1089521763,75.9809026308
20141108000000.252,HNZ,47.073320168,52.9325764903,45.9233503594,50.0029483291
20141108000000.253,AAPL,56.9937426775,71.2851833354,41.849897119,64.1394630065
20141108000000.254,A,35.2695928171,54.69241985,18.614319029,44.9810063335
20141108000000.255,TGT,41.3647130092,52.5086722041,31.2421794534,36.3034462313
20141108000000.256,HOG,40.8111836415,57.1781486798,33.8230473204,48.9946661606
20141108000000.257,WAG,54.8580157364,57.4981261995,42.7839486236,56.1780709679
20141108000000.258,BRKA,32.9909112722,38.1475208453,20.4130591878,35.5692160587
20141108000000.259,AAPL,49.7558867692,56.1235586434,38.2646276634,52.9397227063
20141108000000.260,KO,39.8367836436,44.1384584823,28.1859647559,34.0113741998
20141108000000.261,KO,51.4339270171,55.7701881332,48.5409073663,49.9874171917
20141108000000.262,BRKA,90.5896684374,104.380257548,75.8988690194,97.4849629926
20141108000000.263,HOG,82.1494246407,100.091968325,79.9013358484,91.1206964827
20141108000000.264,INTC,99.80773678,103.109032654,95.372782076,101.458384717
20141108000000.265,WMT,87.0135412582,102.908247355,67.7855699796,77.3995556189
20141108000000.266,AAPL,87.9348967727,94.4073770913,86.9563429801,91.171136932
20141108000000.267,A,70.4309584674,86.4605281387,57.7043224774,78.4457433031
20141108000000.268,BRKA,63.2542222547,75.4337365809,47.2358872456,55.2450547502
20141108000000.269,A,47.2543201073,63.644401091,29.2902673143,55.4493605992
20141108000000.270,A,97.23793771,104.984171267,94.2481685003,101.111054489
20141108000000.271,BRKA,35.095252815,39.305047356,30.8627428946,32.9789978548
20141108000000.272,WMT,78.5604196597,79.5291083856,77.0157458836,77.7880827716
20141108000000.273,C,44.8428651013,60.4083438668,34.8110420128,52.6256044841
20141108000000.274,A,95.5554095128,103.083117672,79.0902911553,99.3192635924
20141108000000.275,WAG,47.6170841056,49.3717108894,43.2163454586,48.4943974975
20141108000000.276,TGT,89.0376755687,108.054753855,75.4412853139,82.2394804413
20141108000000.277,MSFT,35.024937854,36.1069618886,32.417239667,35.5659498713
20141108000000.278,HOG,57.2758190757,63.9835073364,39.5488793885,60.6296632061
20141108000000.279,MSFT,93.8008548551,112.300951913,79.3038702898,103.050903384
20141108000000.280,TGT,57.8405374528,74.9933170571,38.5078758506,66.4169272549
20141108000000.281,A,49.5534363442,59.4742872063,37.5110620643,54.5138617752
20141108000000.282,MSFT,39.6777426942,47.0208813312,30.2111955427,43.3493120127
20141108000000.283,KO,72.2082282728,80.873196924,52.919186105,62.5637071889
20141108000000.284,MSFT,98.6409956582,109.746397553,96.6415007053,104.193696606
20141108000000.285,KO,65.7208474806,84.9442698059,52.0597238359,75.3325586433
20141108000000.286,WMT,96.0053497644,113.03124212,94.3454582796,104.518295942
20141108000000.287,TGT,45.7074062014,58.0292126394,42.0782634407,51.8683094204
20141108000000.288,KO,74.3230695145,89.5751532491,71.3559604195,81.9491113818
20141108000000.289,MSFT,57.9183540445,66.9078179627,55.2597315192,62.4130860036
20141108000000.290,AAPL,61.8094281454,80.15295314,53.5944510288,57.7019395871
20141108000000.291,TXN,69.2305826272,86.6529270832,59.1567869022,64.1936847647
20141108000000.292,TGT,30.0685488393,47.732522025,15.3368237947,22.702686317
20141108000000.293,INTC,35.8970471493,42.856405976,23.690290216,29.7936686826
20141108000000.294,WMT,50.7018464033,58.8013951294,48.7125532693,49.7071998363
20141108000000.295,AAPL,57.5803408708,72.3537890363,51.8590935925,64.9670649535
20141108000000.296,HOG,52.885012583,68.6940287934,43.6289035033,60.7895206882
20141108000000.297,WAG,73.6747845425,80.6117517278,63.479941157,68.5773628497
20141108000000.298,AAPL,30.4326889594,34.9917696932,12.4199688919,21.4263289256
20141108000000.299,MSFT,35.3351331852,39.5987005502,22.4831129531,37.4669168677
20141108000000.300,TXN,58.2165800004,77.8101429406,47.0258202356,52.621200118
20141108000000.301,BAC,94.6330431244,109.656662679,87.6523990114,102.144852901
20141108000000.302,HPQ,77.4096131458,81.4239539082,57.9780165062,67.693814826
20141108000000.303,MSFT,36.5046990466,55.6830124862,29.0259367075,46.0938557664
20141108000000.304,A,48.4814932775,54.965329761,34.2998068152,41.3906500464
20141108000000.305,TGT,69.5012951875,81.2546115868,53.6036459368,75.3779533872
20141108000000.306,C,79.4275419802,88.8744947211,67.3316361028,84.1510183507
20141108000000.307,HPQ,64.9197251948,81.2288186102,47.0786007383,73.0742719025
20141108000000.308,INTC,42.9969580175,49.0070052176,40.2198804231,46.0019816175
20141108000000.309,TXN,70.3345903688,71.1279588639,51.4064899881,70.7312746164
20141108000000.310,TXN,88.692355916,102.669426071,68.7383512118,78.7153535639
20141108000000.311,TGT,57.9582892157,58.7350941772,54.0584498811,58.3466916965
20141108000000.312,MSFT,61.0084249165,78.8095007381,55.0425498727,58.0254873946
20141108000000.313,KO,92.6167303916,98.5352752855,78.8540995773,95.5760028386
20141108000000.314,TGT,68.0863540754,82.9840190239,52.4709447689,60.2786494222
20141108000000.315,HNZ,62.0725664945,64.8758698666,56.2597272678,59.1661468812
20141108000000.316,HPQ,43.395310989,44.1603317004,37.478326216,43.7778213447
20141108000000.317,TXN,80.4214974882,83.0019129506,72.3224695081,81.7117052194
20141108000000.318,TXN,64.1056385578,75.4006650621,48.0841822216,56.0949103897
20141108000000.319,HNZ,50.1459713341,53.3214898771,40.1113864742,45.1286789042
20141108000000.320,BAC,32.2155016293,37.3120323534,19.2625086538,25.7390051415
20141108000000.321,AAPL,46.7372206219,51.0240881103,32.6905177718,48.8806543661
20141108000000.322,HNZ,61.6643359447,66.5877981063,43.7660502357,52.7151930902
20141108000000.323,INTC,94.1749616333,98.8328692213,83.6906901989,96.5039154273
20141108000000.324,MSFT,38.7595756946,47.7498241146,24.5176214413,31.6385985679
20141108000000.325,C,92.7394761539,95.4614481695,76.1162668286,94.1004621617
20141108000000.326,TGT,60.7700719864,68.8869647305,53.7437141041,57.2568930452
20141108000000.327,MMM,53.0825784968,61.0578960454,35.833890907,57.0702372711
20141108000000.328,MMM,37.2916911155,40.5297820004,21.9411295977,29.6164103566
20141108000000.329,MMM,51.9607686524,52.5612007258,32.0015058944,41.9811372734
20141108000000.330,BAC,78.6601650183,98.4228679164,66.5623116325,88.5415164674
20141108000000.331,A,91.3493853623,108.972234757,74.808602041,83.0789937016
20141108000000.332,MSFT,43.2876915339,48.0233078351,33.3604168404,45.6554996845
20141108000000.333,WAG,51.4224833229,51.8475915557,34.9883403521,43.2054118375
20141108000000.334,BRKA,42.1363437552,46.9277986878,32.7924932247,44.5320712215
20141108000000.335,MSFT,57.6854211581,60.0912641531,42.3212398344,58.8883426556
20141108000000.336,A,90.1814612187,107.290176205,85.9748817361,98.7358187121
20141108000000.337,TGT,41.8200064806,58.2536846207,35.6413841521,38.7306953163
20141108000000.338,HOG,42.4959753224,47.9647376192,27.0567340913,34.7763547069
20141108000000.339,A,39.9215682713,45.4278408165,20.5543689747,30.237968623
20141108000000.340,C,33.977576208,51.9910872395,24.7760751874,29.3768256977
20141108000000.341,MSFT,39.4049067211,48.0017071436,20.1182087539,29.7615577375
20141108000000.342,HPQ,95.6371460624,101.212220104,78.8287238608,98.424683083
20141108000000.343,WMT,34.0696557994,40.9892609066,32.8611378083,33.4653968038
20141108000000.344,HOG,67.4226772557,73.5560376156,56.3099321915,61.8663047236
20141108000000.345,WAG,93.3510694481,97.174400747,85.5577503121,89.4544098801
20141108000000.346,MSFT,58.1708776823,62.7856980723,38.2903958333,60.4782878773
20141108000000.347,TXN,94.8309350556,96.5528100535,89.7261564123,92.2785457339
20141108000000.348,KO,53.6112309857,71.0978477861,37.5757819524,62.3545393859
20141108000000.349,A,40.2212342729,59.0247076219,37.7519049135,38.9865695932
20141108000000.350,HOG,34.5247233325,47.2578294162,16.9803219262,25.7525226293
20141108000000.351,MSFT,49.6114032372,63.2544700039,39.479657767,56.4329366205
20141108000000.352,WAG,90.0438040962,105.148943375,72.7166277103,81.3802159033
20141108000000.353,AAPL,44.8287381349,58.7486881872,25.5007016094,35.1647198721
